,book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
9668,18453110,Sarah Lotz,2014.0,The Three,"The Three (The Three, #1)",eng,3.32,7990
9669,1032,"Donald J. Trump, Tony Schwartz",1987.0,Trump: The Art of the Deal,Trump: The Art of the Deal,en-US,3.66,8768
9670,190344,Enid Blyton,1946.0,First Term at Malory Towers,"First Term at Malory Towers (Malory Towers, #1)",eng,4.07,10274
9671,82553,John Marsden,1998.0,The Night is for Hunting,"The Night Is for Hunting (Tomorrow, #6)",eng,4.15,10908
9673,25801299,Alex Lake,2015.0,After Anna,After Anna,en-US,3.7,11029
9674,20252,"Brian Herbert, Kevin J. Anderson",2001.0,Dune: House Corrino,House Corrino (Prelude to Dune #3),eng,3.64,10682
9675,6542645,J.D. Robb,2010.0,Fantasy In Death,"Fantasy in Death (In Death, #30)",eng,4.25,14244
9676,663098,Mike Carey,2006.0,The Devil You Know,"The Devil You Know (Felix Castor, #1)",en-US,3.8,11375
9679,18594634,Arianna Huffington,2014.0,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder","Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",eng,3.68,8261
9681,1008231,Mark Walden,2006.0,H.I.V.E.: Higher Institute of Villainous Education,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",en-US,4.06,10881
9683,6311614,Terry Goodkind,2009.0,The Law of Nines,The Law of Nines,en-US,3.6,9421
9685,17487,Enid Blyton,1943.0,Five Go Adventuring Again,"Five Go Adventuring Again (Famous Five, #2)",eng,3.99,10362
9686,8534899,Jana Oliver,2011.0,The Demon Trapper's Daughter,"Forsaken (The Demon Trappers, #1)",eng,4.0,13585
9688,113091,James Agee,1957.0,A Death in the Family,A Death in the Family,eng,3.92,10900
9691,7948945,Gwen Hayes,2011.0,Falling Under,"Falling Under (Falling Under, #1)",eng,3.78,15637
9693,4505161,Karen   White,2008.0,The House On Tradd Street,"The House on Tradd Street (Tradd Street, #1)",eng,3.96,12311
9695,10843036,Brent Weeks,2011.0,Perfect Shadow,"Perfect Shadow (Night Angel, #0.5)",eng,4.18,9029
9696,10468258,Nicky Charles,2011.0,The Finding,"The Finding (Law of the Lycans, #5)",eng,4.18,11174
9697,7785,Dr. Seuss,1978.0,I Can Read with My Eyes Shut!,I Can Read With My Eyes Shut!,en-GB,4.17,13821
9698,302625,Isaac Asimov,1989.0,Nemesis,Nemesis,eng,3.75,10788
9699,15824358,Michael D. Watkins,2003.0,The First 90 Days: Critical Success Strategies for New Leaders at All Levels,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",eng,3.81,5490
9700,25067046,Claudia Gray,2015.0,Star Wars: Lost Stars,Lost Stars (Star Wars: Journey to the Force Awakens),eng,4.25,8861
9701,128048,Jean Lee Latham,1955.0,"Carry On, Mr. Bowditch","Carry On, Mr. Bowditch",eng,4.11,11933
9706,171201,Margaret Edson,1995.0,Wit : A Play,Wit,en-US,4.2,10601
9709,397867,James Herbert,1974.0,The Rats,"The Rats (Rats, #1)",eng,3.92,10517
9710,104088,Guy Gavriel Kay,1986.0,The Wandering Fire,"The Wandering Fire (The Fionavar Tapestry, #2)",en-US,4.11,11935
9711,17333174,Ilona Andrews,2016.0,Magic Binds,"Magic Binds (Kate Daniels, #9)",eng,4.57,10983
9712,15761241,M. Leighton,2012.0,The Wild Ones,"The Wild Ones (The Wild Ones, #1)",eng,3.94,16160
9714,701738,Chris Cleave,2005.0,Incendiary,Incendiary,eng,3.59,8718
9715,586516,Stephen Davis,1985.0,Hammer of the Gods,Hammer of the Gods,en-US,3.83,8226
9716,891671,C.J. Sansom,2006.0,Winter in Madrid,Winter in Madrid,eng,3.79,8629
9717,13414599,"Gretchen Rubin, Käthe Mazur",2012.0,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life","Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",eng,3.48,6058
9718,2895896,Jojo Moyes,2007.0,Silver Bay,Silver Bay,eng,3.62,9008
9720,42661,Antony Beevor,1998.0,Berlin: The Downfall 1945,The Fall of Berlin 1945,eng,4.27,8443
9722,552987,Orson Scott Card,2007.0,"A War of Gifts (The Ender Quintet, #1.5)","A War of Gifts (Ender's Saga, #1.1)",en-US,3.66,11643
9723,153866,Dav Pilkey,2000.0,Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants),"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",en-GB,4.12,9566
9724,17950614,Neal Shusterman,2014.0,UnDivided,"UnDivided (Unwind, #4)",eng,4.48,11403
9725,17934655,Leslie Jamison,2014.0,The Empathy Exams: Essays,The Empathy Exams: Essays,eng,3.62,9280
9727,27209407,Nora Roberts,2016.0,Bay of Sighs,"Bay of Sighs (The Guardians Trilogy, #2)",eng,4.15,6822
9728,13489919,Courtney Milan,2012.0,The Duchess War,"The Duchess War (Brothers Sinister, #1)",eng,3.82,12494
9730,13068,Carl Hiaasen,1987.0,Double Whammy,Double Whammy,eng,3.92,9622
9732,12042279,Lara Adrian,2012.0,Darker After Midnight,"Darker After Midnight (Midnight Breed, #10)",eng,4.37,14264
9733,2025787,Robert Muchamore,2007.0,Mad Dogs,"Mad Dogs (Cherub, #8)",eng,4.25,10258
9734,20329634,Marko Kloos,2014.0,Lines of Departure,"Lines of Departure (Frontlines, #2)",eng,4.08,5110
9735,25817528,Julia Claiborne Johnson,2016.0,Be Frank With Me,Be Frank With Me,eng,3.9,9044
9736,73051,Grant Naylor,1990.0,Better Than Life,Better than Life (Red Dwarf #2),eng,4.05,9213
9737,25671827,Kylie Scott,2016.0,Dirty,"Dirty (Dive Bar, #1)",eng,3.92,13948
9738,94798,Eric S. Nylund,2006.0,Ghosts of Onyx,Halo: Ghosts of Onyx,en-US,4.15,7997
9741,710969,Cathy Hopkins,2001.0,"Mates, Dates, and Inflatable Bras","Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",eng,3.73,10270
9742,3446,Tim O'Brien,1978.0,Going After Cacciato,Going After Cacciato,eng,3.9,9188
9743,854252,"Roger Lea MacBride, David Gilleece",1993.0,Little House on Rocky Ridge,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)",en-US,3.83,14135
9744,15954546,Catherine Bybee,2012.0,Not Quite Dating,"Not Quite Dating (Not Quite, #1)",eng,3.88,7880
9745,934700,"Dr. Seuss, Theo LeSieg, Roy McKie",1972.0,In a People House,In a People House,eng,4.13,11977
9746,5943970,J.D. Robb,2009.0,Kindred in Death ,"Kindred in Death (In Death, #29)",eng,4.31,13207
9747,294430,Carl Hiaasen,1991.0,Lucky You,Lucky You,en-GB,3.84,9144
9748,20249,"Brian Herbert, Kevin J. Anderson",2006.0,Hunters of Dune,Hunters of Dune (Dune Chronicles #7),en-US,3.62,9121
9749,20575440,Héctor Tobar,2014.0,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free","Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",eng,3.9,6123
9752,14403,"Robert Coles, George Ford",1995.0,The Story of Ruby Bridges,The Story of Ruby Bridges,eng,4.41,9703
9754,21400356,Pepper Winters,2014.0,Debt Inheritance,"Debt Inheritance (Indebted, #1)",eng,3.79,14713
9755,13508021,Patricia Harman,2012.0,The Midwife of Hope River ,The Midwife of Hope River,eng,4.0,7736
9756,1145862,"Patty Lovell, David Catrow",1994.0,"Stand Tall, Molly Lou Melon","Stand Tall, Molly Lou Melon",en-US,4.39,11397
9757,50091,Isaac Asimov,1982.0,The Complete Robot,The Complete Robot (Robot #0.3),eng,4.34,10362
9758,386,Nick Flynn,2004.0,Another Bullshit Night in Suck City: A Memoir,Another Bullshit Night in Suck City,eng,3.77,8441
9760,40496,Richard Llewellyn,1939.0,How Green Was My Valley,How Green Was My Valley,eng,4.16,10648
9762,5303373,Carol Lynch Williams,2009.0,The Chosen One,The Chosen One,eng,3.85,12865
9763,109510,Frederick Forsyth,1989.0,The Negotiator,The Negotiator,eng,3.95,8683
9764,68985,"Jim Loehr, Tony Schwartz",2003.0,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal",eng,4.03,8437
9765,19400,"Edward Gibbon, Daniel J. Boorstin, Gian Battista Piranesi, Hans-Friedrich Mueller",1776.0,The History of the Decline and Fall of the Roman Empire,The Decline and Fall of the Roman Empire,eng,3.96,8182
9766,608601,"Donald Hall, Barbara Cooney",1979.0,Ox-Cart Man,Ox-Cart Man (Picture Puffin),eng,4.03,12019
9767,52318,Octavia E. Butler,1980.0,"Wild Seed (Patternmaster, #1)","Wild Seed (Patternmaster, #1)",eng,4.22,9711
9768,11410104,Jenny Han,2009.0,The summer I turned pretty,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,eng,4.46,9308
9773,8113344,Derek Landy,2010.0,Mortal Coil,"Mortal Coil (Skulduggery Pleasant, #5)",eng,4.48,10972
9774,6954438,"Jeff Lemire, José Villarrubia, Carlos M. Mangual",2010.0,"Sweet Tooth, Volume 1: Out of the Deep Woods","Sweet Tooth, Volume 1: Out of the Deep Woods",eng,3.9,11306
9777,158446,Rafael Sabatini,1922.0,Captain Blood: His Odyssey,Captain Blood,eng,4.16,9714
9778,43739,"Warren Ellis, Adi Granov",2004.0,Iron Man: Extremis,Iron Man: Extremis,eng,4.08,9338
9779,1335019,"H.P. Lovecraft, Les Edwards, Stephen Jones",1930.0,The Necronomicon,Necronomicon: The Best Weird Tales,en-GB,4.29,8344
9782,17671913,"Scott Snyder, Greg Capullo, Jonathan Glapion",2013.0,"Batman, Volume 3: Death of the Family","Batman, Volume 3: Death of the Family",eng,4.33,8229
9783,26599,"E.E. Cummings, Richard S. Kennedy",1994.0,Selected Poems,Selected Poems,eng,4.22,11174
9785,13035050,Diane Chamberlain,2012.0,The Good Father,The Good Father,eng,3.94,10068
9786,18271235,Laura  McBride,2014.0,We Are Called to Rise,We Are Called to Rise,eng,3.94,5687
9787,23399022,"Amanda Berry, Gina DeJesus, Mary Jordan, Kevin Sullivan",2015.0,Hope,Hope: A Memoir of Survival in Cleveland,eng,4.27,3799
9788,818372,Clive Cussler,1981.0,Night Probe!,"Night Probe! (Dirk Pitt, #6)",eng,3.89,10705
9789,214579,Daniel Quinn,1996.0,The Story of B: An Adventure of the Mind and Spirit,The Story of B: An Adventure of the Mind and Spirit,eng,4.11,7730
9790,23569783,Elisabeth Egan,2015.0,A Window Opens,A Window Opens,eng,3.53,8544
9792,15677,Patricia Highsmith,1950.0,Strangers on a Train,Strangers on a Train,eng,3.82,9788
9793,74462,Carol Shields,2002.0,Unless,Unless,eng,3.63,9822
9794,267869,Deanna Raybourn,2006.0,Silent in the Grave,"Silent in the Grave (Lady Julia Grey, #1)",eng,3.91,13731
9796,18342283,"Tom Clancy, Mark Greaney",2013.0,Command Authority,"Command Authority (Jack Ryan Universe, #16)",eng,4.08,6805
9799,209631,"Loek Koopmans, Charles Perrault, Anthea Bell",1812.0,Cinderella,Cinderella,eng,4.22,9836
9802,201138,"Stan Berenstain, Jan Berenstain",1984.0,The Berenstain Bears and Too Much TV,The Berenstain Bears and Too Much TV,eng,4.0,11036
9803,7027569,C.J. Sansom,2010.0,Heartstone,"Heartstone (Matthew Shardlake, #5)",eng,4.31,8297
9804,420734,Linda Howard,2001.0,Open Season,Open Season,eng,4.01,14653
9807,1098486,Elyn R. Saks,2007.0,The Center Cannot Hold,The Center Cannot Hold: My Journey Through Madness,eng,4.22,7533
9809,109509,Frederick Forsyth,2006.0,The Afghan,The Afghan,eng,3.64,7792
9810,10518110,"Lynsay Sands, Jeaniene Frost",2011.0,The Bite Before Christmas,"The Bite Before Christmas (Argeneau, #15.5; Night Huntress, #6.5)",eng,4.16,14209
9811,311196,Georgette Heyer,1965.0,Frederica,Frederica,eng,4.15,12198
9812,97408,Natasha Friend,2004.0,Perfect,Perfect,eng,3.77,11497
9813,513207,Kevin J. Anderson,1994.0,"Star Wars: The Jedi Academy Trilogy, Volume III - Champions of the Force","Champions of the Force (Star Wars: The Jedi Academy Trilogy, #3)",eng,3.67,10605
9816,1422250,Lynsay Sands,2008.0,Vampires are Forever,Vampires are Forever (Argeneau #8),en-US,4.25,15403
9818,335397,Richard Henry Dana Jr.,1840.0,Two Years Before the Mast,Two Years Before the Mast: A Sailor's Life at Sea,eng,3.96,8492
9819,7078265,Lisa Scottoline,2010.0,Think Twice,"Think Twice (Rosato & Associates, #11)",en-US,3.62,10211
9821,716944,"Martin Waddell, Patrick Benson",1975.0,Owl Babies,Owl Babies,en-GB,4.19,11299
9822,22749750,Angela Flournoy,2015.0,The Turner House,The Turner House,eng,3.64,8645
9823,359463,Dee Henderson,1999.0,Danger in the Shadows,Danger in the Shadows (O'Malley #0.5),eng,4.33,10333
9824,17257484,Samantha Towle,2013.0,Trouble,Trouble,eng,4.0,13959
9825,67863,"Ted Andrews, Winston Allen, Margaret K. Andrews",1996.0,Animal Speak: The Spiritual & Magical Powers of Creatures Great & Small,Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small,eng,4.25,8581
9826,5981415,Debbie Macomber,2009.0,Summer On Blossom Street (Blossom Street #6),"Summer on Blossom Street (Blossom Street, #6)",eng,4.19,10681
9827,34295,Maeve Binchy,2006.0,Whitethorn Woods,Whitethorn Woods,eng,3.59,10409
9829,96702,Stephanie Kallos,2004.0,Broken for You,Broken for You,eng,3.8,10014
9833,25014,Simon Winchester,2001.0,The Map That Changed the World: William Smith and the Birth of Modern Geology,The Map That Changed the World,eng,3.81,9131
9834,72855,Sara Donati,2002.0,Lake in the Clouds,"Lake in the Clouds (Wilderness, #3)",eng,4.31,9223
9836,18079719,Andrew  Smith,2014.0,Grasshopper Jungle,Grasshopper Jungle,eng,3.66,11890
9837,65633,"Perry Moore, Andrew Adamson, C.S. Lewis",2005.0,"The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion","The Chronicles of Narnia - The Lion, the Witch, and the Wardrobe Official Illustrated Movie Companion",en-US,4.48,7328
9840,15101,Joanne Harris,1999.0,Blackberry Wine,Blackberry Wine,en-US,3.78,9558
9841,24019187,Brandon Stanton,2015.0,Humans of New York: Stories,Humans of New York: Stories,eng,4.5,12527
9843,17235347,Marie Lu,2012.0,Life Before Legend,"Life Before Legend: Stories of the Criminal and the Prodigy (Legend, #0.5)",eng,4.02,13933
9844,13360101,Maya Banks,2012.0,Never Seduce a Scot,"Never Seduce a Scot (The Montgomerys and Armstrongs, #1)",eng,4.19,15968
9847,61899,Lois McMaster Bujold,1999.0,A Civil Campaign,"A Civil Campaign (Vorkosigan Saga, #12)",eng,4.43,11823
9849,17563539,Andy Weir,2009.0,The Egg,The Egg,eng,4.13,10238
9852,690955,Nick Bruel,2005.0,Bad Kitty,Bad Kitty,en-US,4.18,10884
9854,5266667,Alex Flinn,2008.0,A Kiss in Time,A Kiss in Time,en-US,3.77,15684
9856,10461,"Jack Kerouac, Joyce Johnson",1958.0,Desolation Angels,Desolation Angels,en-US,3.92,8861
9858,26771521,Hugh Howey,2015.0,Beacon 23: The Complete Novel,"Beacon 23: The Complete Novel (Beacon 23, #1-5)",eng,3.9,5140
9859,50051,Larry McMurtry,1966.0,The Last Picture Show,The Last Picture Show,eng,3.95,9727
9860,714569,Eva Ibbotson,1981.0,A Countess Below Stairs,A Countess Below Stairs,en-US,3.88,14422
9861,4772110,Kazuo Ishiguro,2009.0,Nocturnes: Five Stories of Music and Nightfall,Nocturnes: Five Stories of Music and Nightfall,eng,3.4,8729
9862,64394,Harry Harrison,1961.0,The Stainless Steel Rat,"The Stainless Steel Rat (Stainless Steel Rat, #4)",eng,3.93,10285
9863,88442,"W.G. Sebald, Anthea Bell",2001.0,Austerlitz,Austerlitz,en-GB,4.04,8267
9865,78976,Jeffrey Archer,1988.0,A Twist in the Tale,A Twist in the Tale,en-US,3.85,8978
9866,90420,Sharon M. Draper,2006.0,Copper Sun,Copper Sun,eng,4.3,9795
9868,114170,Lisa Kleypas,1993.0,Then Came You,"Then Came You (The Gamblers, #1)",eng,3.99,17171
9870,55019,James Lee Burke,1989.0,Black Cherry Blues,"Black Cherry Blues (Dave Robicheaux, #3)",en-US,4.17,9658
9871,24480276,Laura  Barnett,2015.0,The Versions of Us,The Versions of Us,eng,3.57,8477
9873,64794,Gary Zukav,1979.0,The Dancing Wu Li Masters: An Overview of the New Physics,Dancing Wu Li Masters: An Overview of the New Physics (Perennial Classics),en-US,4.02,7739
9875,10165727,Melina Marchetta,2011.0,Froi of the Exiles,"Froi of the Exiles (Lumatere Chronicles, #2)",eng,4.3,12775
9876,536790,Roger Zelazny,1985.0,Trumps of Doom,"Trumps of Doom (The Chronicles of Amber, #6)",eng,4.06,11282
9877,13426114,Dan Ariely,2012.0,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,The Honest Truth About Dishonesty: How We Lie to Everyone - Especially Ourselves,eng,3.91,8423
9878,12687461,"Tom Clancy, Mark Greaney",2011.0,Locked On,"Locked On (Jack Ryan Universe, #14)",eng,3.99,7974
9879,11721314,Lauren Morrill,2012.0,Meant to Be,Meant to Be,eng,3.72,13803
9880,511684,"Jacqueline Wilson, Nick Sharratt",1999.0,The Illustrated Mum,The Illustrated Mum,eng,3.74,10763
9881,18367581,Scott Westerfeld,2014.0,Afterworlds,Afterworlds (Afterworlds #1),eng,3.72,13813
9884,8682579,Mary Higgins Clark,2011.0,I'll Walk Alone,I'll Walk Alone,en-US,3.78,9794
9886,503248,"Howard Dully, Charles Fleming",2007.0,My Lobotomy,My Lobotomy,eng,3.7,8068
9887,31087,Karen Harper,1983.0,Passion's Reign,The Last Boleyn,eng,4.04,8514
9888,22923997,Emma Chase,2015.0,Overruled,"Overruled (The Legal Briefs, #1)",eng,3.83,16931
9889,481335,Dean Koontz,1977.0,The Vision,The Vision,eng,3.79,10682
9890,1365225,José Emilio Pacheco,1981.0,Las batallas en el desierto,Las batallas en el desierto,spa,4.1,8509
9891,2494204,J.D. Robb,2008.0,Salvation in Death,"Salvation in Death (In Death, #27)",eng,4.26,14153
9892,16081202,Emery Lord,2014.0,Open Road Summer,Open Road Summer,eng,3.91,5017
9894,27152124,Ilsa Madden-Mills,2015.0,Dirty English,"Dirty English (English, #1)",eng,3.95,16115
9896,655601,Robert Muchamore,2006.0,Divine Madness,"Divine Madness (Cherub, #5)",eng,4.17,9640
9897,12977172,Brigid Kemmerer,2012.0,Spark,"Spark (Elemental, #2)",en-US,4.16,13537
9898,25813921,Angela Duckworth,2016.0,"Grit: Passion, Perseverance, and the Science of Success","Grit: Passion, Perseverance, and the Science of Success",eng,4.08,7971
9899,6395833,Chuck Palahniuk,2004.0,Guts,Guts,eng,3.93,10300
9900,7257982,Scott Turow,2005.0,Innocent,"Innocent (Kindle County Legal Thriller, #8)",eng,3.9,9827
9901,236862,Craig Johnson,2006.0,Death Without Company,"Death Without Company (Walt Longmire, #2)",eng,4.23,9114
9902,625603,Dan Abnett,2006.0,Horus Rising,Horus Rising,eng,4.17,9152
9903,18680106,Laura Kaye,2013.0,Hard As It Gets,"Hard as It Gets (Hard Ink, #1)",eng,4.01,12205
9904,449,Paul Auster,1999.0,Timbuktu,Timbuktu,eng,3.66,8272
9906,7914058,Anita Shreve,2010.0,Rescue,Rescue,eng,3.3,10993
9907,10009,Max Frisch,1957.0,Homo faber: Ein Bericht,Homo Faber,eng,3.75,9401
9908,24612624,Alex Gino,2015.0,George,George,eng,4.01,13093
9910,420496,Terry Brooks,1998.0,A Knight of the Word ,"A Knight of the Word (Word & Void, #2)",en-US,4.04,10745
9912,25912358,Tillie Cole,2016.0,A Thousand Boy Kisses,A Thousand Boy Kisses,eng,4.29,10586
9914,10196362,Linwood Barclay,2011.0,The Accident,The Accident,eng,3.93,9638
9915,25809756,Sophie Kinsella,2015.0,Shopaholic to the Rescue,"Shopaholic to the Rescue (Shopaholic, #8)",eng,3.55,8168
9916,12989112,Jennifer Echols,2012.0,Such a Rush,Such a Rush,eng,3.84,13370
9917,5053547,Jana Deleon,2009.0,Trouble in Mudbug,"Trouble in Mudbug (Ghost-in-Law, #1)",en-US,3.92,6249
9919,11568316,"Kami Garcia, Margaret Stohl",2011.0,Dream Dark,"Dream Dark (Caster Chronicles, #2.5)",eng,3.76,12142
9920,99713,Lawrence Ferlinghetti,1958.0,A Coney Island of the Mind: Poems,A Coney Island of the Mind,eng,4.16,9376
9922,228200,Stephen King,1996.0,"The Green Mile, Part 5: Night Journey","The Green Mile, Part 5: Night Journey",eng,4.51,11442
9923,24769,Scott Westerfeld,2006.0,"Blue Noon (Midnighters, #3)","Blue Noon (Midnighters, #3)",eng,3.85,14053
9924,86737,Mary Hoffman,2002.0,City of Masks,"City of Masks (Stravaganza, #1)",eng,3.9,12048
9925,12522507,Sophie Jordan,2012.0,Hidden,"Hidden (Firelight, #3)",en-US,3.89,14760
9927,33896,Charles Frazier,2006.0,Thirteen Moons,Thirteen Moons,en-US,3.64,9028
9929,16128105,Lionel Shriver,2013.0,Big Brother,Big Brother,en-US,3.4,8795
9930,10940958,Nicci French,2011.0,Blue Monday,"Blue Monday (Frieda Klein, #1)",eng,3.77,8535
9932,1197646,Tedd Arnold,1997.0,Parts,"Parts (Parts, #1)",eng,4.25,10608
9934,37300,John Sandford,2005.0,Broken Prey,"Broken Prey (Lucas Davenport, #16)",eng,4.15,10827
9936,13010211,Caragh M. O'Brien,2012.0,Promised,"Promised (Birthmarked, #3)",en-US,3.77,11766
9937,18089900,Christopher Moore,2014.0,The Serpent of Venice,"The Serpent of Venice (The Fool, #2)",eng,3.86,8573
9940,61266,Alessandro Baricco,1994.0,Novecento,Novecento. Un monologo,ita,4.19,9991
9941,16074758,"Abigail Haas, Abby McDonald",2013.0,Dangerous Girls,Dangerous Girls,eng,4.14,10439
9943,16158498,Adam M. Grant,2013.0,Give and Take: A Revolutionary Approach to Success,Give and Take: A Revolutionary Approach to Success,eng,4.06,9918
9945,3559,Thomas L. Friedman,1989.0,From Beirut to Jerusalem,From Beirut to Jerusalem,en-US,4.1,8057
